canonical_smiles,pIC50
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCC3CCCCC3)c2)CC1,4.327902142064283
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCC3CCCO3)c2)CC1,4.221848749616356
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCCc3ccccc3)c2)CC1,4.698970004336019
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCc3ccc4c(c3)OCO4)c2)CC1,4.481486060122113
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCc3ccc4ccccc4c3)c2)CC1,4.6020599913279625
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCc3ccccc3)c2)CC1,4.455931955649724
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)NCc3ccccn3)c2)CC1,4.221848749616356
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCC(=O)Nc3cccc(Sc4ccc(Br)cc4NC(=O)CCN4CCN(C)CC4)c3)c2)CC1,6.259637310505756
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3ccc(N)c4c3C(=O)c3ccccc3C4=O)c2)CC1,4.221848749616356
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3cccc(Sc4ccccc4N)c3)c2)CC1,4.795880017344075
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3cccc(Sc4ccccc4[N+](=O)[O-])c3)c2)CC1,4.221848749616356
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3ccccc3)c2)CC1,4.853871964321762
CN1CCN(CCC(=O)Nc2cc(Br)ccc2Sc2cccc(NC(=O)CCCCCC(=O)OCC3=C(Br)C(=O)c4ccccc4C3=O)c2)CC1,4.3872161432802645
CN1CCN(CCC(=O)Nc2cc(Cl)ccc2Sc2cccc(NC(=O)CCCC(=O)Nc3cccc(Sc4ccc(Cl)cc4NC(=O)CCN4CCN(C)CC4)c3)c2)CC1,6.031517051446065
CN1CCN(CCC(=O)Nc2ccccc2Sc2cccc(NC(=O)CCCCCC(=O)Nc3cccc(Sc4ccccc4N)c3)c2)CC1,5.7447274948966935
CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.142667503568732
CN1CCN(CCCNC(=O)CCC2=C(CCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,4.301029995663981
CN1CCN(CCCNC(=O)CCCC2=C(CCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,4.958607314841775
CN1CCN(CCCNC(=O)CCCCC2=C(CCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,5.2076083105017466
CN1CCN(CCCNC(=O)CCCCCC2=C(CCCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(N)cccc3C2=O)CC1,6.096910013008056
CN1CCN(CCCNC(=O)CCCCCC2=C(CCCCCC(=O)NCCCN3CCN(C)CC3)C(=O)c3c(O)cccc3C2=O)CC1,6.096910013008056
CNCCCN1c2ccccc2Sc2ccc(Cl)cc21,3.899629454882437
CNCCCN1c2ccccc2Sc2ccccc21,2.988006885340743
CNc1nc(C#N)nc(Nc2ccccc2)n1,5.8996294548824375
CO/N=C(/C)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.454692883534176
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,4.610924374808178
COC(=O)C1CC(=O)c2oc(=O)c3cc(O)c(O)c(O)c3c21,5.187086643357144
COC(=O)C1CC(=O)c2oc(=O)c3cc(O)c(OC)c(OC)c3c21,3.0
COC(=O)CCCCOc1cc(NCc2ccc3nc(N)nc(N)c3c2)ccc1OC,7.568636235841013
COC(=O)CN1C(C)=Nc2ccc(Br)cc2C1c1ccccc1,4.721246399047171
COC(=O)CN1C(C)=Nc2ccc(C)cc2C1c1ccccc1,4.42021640338319
COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,3.7164868169204697
COC(=O)c1cc2nc(SCC(=O)Nc3cnccn3)[nH]c2cc1Cl,4.086186147616283
COC(=O)c1cc2nc(SCC(=O)Nc3ncc([N+](=O)[O-])s3)[nH]c2cc1Cl,4.113509274827518
COC(=O)c1cc2nc(SCC(=O)Nc3nccs3)[nH]c2cc1Cl,3.6516951369518393
COC(=O)c1ccc(-c2nc(-c3ccc(Br)o3)no2)cc1,4.372363747448347
COC(=O)c1ccc(COc2cc(NCc3ccc4nc(N)nc(N)c4c3)ccc2OC)cc1,7.2403321553103694
COC(=O)c1ccc2c(c1)N(CCCN(C)C)c1ccccc1S2,3.4584207560534197
COC(OC)c1ccc(C#N)c(SCC(=O)c2ccc(Cl)cc2)n1,5.0
COC1=CC(=O)N(C(=O)/C=C/[C@@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C1Cc1ccc(-c2ccc(C#N)cc2)cc1,9.958607314841776
COC1=CC(=O)N(C(=O)/C=C/[C@@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C1Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,9.167491087293763
COC1=CC(=O)N(C(=O)/C=C/[C@@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C1Cc1ccc(-c2ccc(OC)cc2)cc1,9.55284196865778
COC1=CC(=O)N(C(=O)/C=C/[C@@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C1Cc1ccc(-c2ccc3ccccc3c2)cc1,9.161150909262744
COC1=CC(=O)N(C(=O)/C=C/[C@@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)C1Cc1ccc(-c2ccccc2)cc1,9.920818753952377
COC1=CC(=O)N(C(=O)/C=C/[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)C2CCCCC2)[C@H]1Cc1c[nH]c2ccccc12,9.148741651280924
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12,9.721246399047171
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,9.958607314841776
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](C(C)C)N(C)C)[C@H]1C,8.539102157243452
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C)[C@H]1Cc1ccccc1,9.136677139879543
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12,10.065501548756432
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,10.09151498112135
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,9.070581074285707
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12,8.869666231504993
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,9.468521082957745
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)C2CCN(C)CC2)[C@H]1Cc1c[nH]c2ccccc12,8.30539480106643
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,9.130768280269024
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,9.309803919971486
COC1=CC(=O)N(C(=O)/C=C/[C@H](C)NC(=O)[C@H](CCc2ccccc2)NC(=O)[C@H](CC2CCCCC2)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,8.943095148663527
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc(C#N)cc2)cc1,9.886056647693165
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc(C(F)(F)F)cc2)cc1,9.102372908709558
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc(OC)cc2)cc1,9.585026652029182
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccc3ccccc3c2)cc1,8.806875401645538
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C2CCN(C)CC2)C1Cc1ccc(-c2ccccc2)cc1,9.397940008672036
COC1=CC(=O)N(C(=O)/C=C/[C@H](CCc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C)[C@H]1Cc1c[nH]c2ccccc12,10.045757490560677
COC1=CC(=O)N(C(=O)/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](C(C)C)N(C)C)[C@H]1CC(C)C,9.602059991327964
COC1=CC(=O)N(C(=O)/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C)[C@@H]1Cc1ccccc1,8.43297363384094
COC1=CC(=O)N(C(=O)/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C)[C@H]1C,8.920818753952375
COC1=CC(=O)N(C(=O)/C=C/[C@H](Cc2ccccc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)OC(=O)[C@H](Cc2ccccc2)N(C)C)[C@H]1Cc1ccccc1,8.869666231504993
COCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccc3ncccc3c2)C(C)C)nn1,6.468521082957745
COCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccc3ncsc3c2)C(C)C)nn1,7.200659450546418
COCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccc3ncsc3c2)C2CCCC2)nn1,6.906578314837765
COCCC(C(=O)COc1c(F)c(F)cc(F)c1F)n1cc([C@@](C)(NCc2ccn3nccc3n2)C2CCCC2)nn1,5.549750891680639
COCCNC(=O)c1ccc(OC2CCN(Cc3ccc(F)c(F)c3)CC2)c(Cl)c1,5.301029995663981
COCCn1c(C)cc(C(=O)COC(=O)CNC(=O)c2ccccc2)c1C,4.7447274948966935
COCc1cccc(NC(P(=O)(O)O)P(=O)(O)O)c1,5.623973622684633
COc1cc(/C=C/C(=O)N/N=C/c2ccccc2O)cc([N+](=O)[O-])c1OC,4.0762380391713
COc1cc(/C=N/NC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)cc([N+](=O)[O-])c1O,4.338187314462739
COc1cc(/C=N/NC(=O)/C=C/c2cc(OC)c(OC)c([N+](=O)[O-])c2)cc([N+](=O)[O-])c1O,4.349692476868063
COc1cc(/C=N/NC(=O)c2nc(-c3ccc(Br)cc3)no2)ccc1O,6.698970004336019
COc1cc(/C=N/NC(=O)c2nc(-c3ccc(Cl)cc3)no2)ccc1O,7.397940008672037
COc1cc(CNC(=O)c2nnc(-c3ccccc3N)o2)cc(OC)c1OC,4.0
COc1cc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc(OC)c1,5.267606240177032
COc1cc(NCc2ccc3nc(N)nc(N)c3c2C)cc(OC)c1OC,7.694648630553377
COc1cc(OC)cc(C(=O)N/N=C/c2ccc(C(=O)O)o2)c1,5.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,3.942627806227437
COc1cc2oc(-c3cc(OC)c(OC)c(OC)c3)cc(=O)c2cc1OC,4.091514981121351
COc1ccc(-c2c/c(=[S+]/CC(C)=O)ss2)cc1.[I-],4.958607314841775
COc1ccc(-c2cc(=S)ss2)cc1,5.920818753952375
COc1ccc(-c2cc(NC(=O)c3nnc(-c4ccccc4N)o3)n[nH]2)cc1,6.698970004336019
COc1ccc(-c2ccc(-c3ccccc3)o2)c(OC)c1,4.752026733638194
COc1ccc(-c2ccc(-c3ccccc3)o2)cc1,5.130768280269024
COc1ccc(-c2ccc(-c3ccccc3)o2)cc1OC,4.716698771296451
COc1ccc(-c2coc3cc(O)c(OC)cc3c2=O)cc1,4.075720713938118
COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1,7.397940008672037
COc1ccc(/C=C(\CC(=O)O)c2nc3ccccc3s2)cc1OC,3.744727494896694
COc1ccc(/C=N/NC(=O)c2ccc(Br)cc2)cc1Cn1cc(Cl)cn1,4.920818753952375
COc1ccc(/C=N/NC(N)=S)cc1O,5.0
COc1ccc(/C=N/Nc2nccc(C(F)(F)F)n2)cc1,4.0
COc1ccc(C(=O)CC2CCCCC2)cc1OC1CCOC1,5.309803919971486
COc1ccc(C(=O)CCC2CCCCC2)cc1OC1CCOC1,5.0
COc1ccc(C(=O)CCc2ccccc2)cc1OC1CCOC1,5.0
COc1ccc(C(=O)N/N=C/c2ccoc2)c(OC)c1,3.7800000019463225
COc1ccc(C(=O)Nc2nncs2)c(OC)c1,4.0713337517843655
COc1ccc(C(Nc2cccc3ccccc23)P(=O)(O)O)cc1,3.5686362358410126
COc1ccc(C2Oc3cc(OC)cc(O)c3C(=O)C2c2c(OC)cc(O)c3c(=O)cc(-c4ccc(OC)c(OC)c4)oc23)cc1,3.628932137728264
COc1ccc(C=O)cc1OC1CCOC1,5.0
COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1C,4.686132779630847
COc1ccc(CC(=O)Nc2ccc(S(=O)(=O)Nc3cc(C)on3)cc2)cc1OC,4.2441251443275085
COc1ccc(Cl)cc1NC(=O)COC(=O)C(CC(C)C)N1C(=O)C2CC=CCC2C1=O,6.0
COc1ccc(N2CCN(c3cnc(N)nc3N)CC2)cc1,8.250263684430939
COc1ccc(NC(=O)COC(=O)C(CC(C)C)N2C(=O)C(Cl)=C(Cl)C2=O)cc1,6.221848749616356
COc1ccc(NC(=O)c2nnc(-c3ccccc3N)o2)c(OC)c1,5.522878745280337
COc1ccc(NC(P(=O)(O)O)P(=O)(O)O)cn1,3.5228787452803374
COc1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1OC,7.567030709125595
COc1ccc(NCc2ccc3nc(N)nc(N)c3c2)cc1OCCCC(=O)O,7.214670164989233
COc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,4.2839966563652006
COc1ccc(OC)c(CNC(=O)c2nnc(-c3ccccc3N)o2)c1,4.909379381312206
COc1ccc(S(=O)(=O)Nc2nc3ccccc3nc2NCc2ccc3c(c2)OCO3)cc1,4.920818753952375
COc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,6.267606240177032
COc1ccc2c(C[N+](C)(C)CCCN3c4ccccc4Sc4ccc(Cl)cc43)cc(=O)oc2c1,5.530177984021837
COc1ccc2cc(O)c(C(=O)N/N=C/c3c(O)ccc4ccccc34)cc2c1,6.221848749616356
COc1ccc2cc(O)c(C(=O)N/N=C/c3ccc(-c4cc(C(F)(F)F)nn4C)s3)cc2c1,6.699991797446187
COc1ccc2ccccc2c1/C=N/N=C(/N)S,6.251811972993799
COc1ccc2nc3cc(Cl)ccc3c(NCCCCCCNC(=O)NCc3ccccc3)c2c1,4.943095148663527
COc1ccc2nc3cc(Cl)ccc3c(NCCCCNC(=O)NCc3ccccc3)c2c1,4.809668301829708
COc1ccc2nc3cc(Cl)ccc3c(NCCCCNS(=O)(=O)c3ccc4ccccc4c3)c2c1,5.301029995663981
COc1ccc2nc3cc(Cl)ccc3c(NCCCNC(=O)NCc3ccccc3)c2c1,4.882728704344236
COc1ccc2nc3cc(Cl)ccc3c(NCCCNS(=O)(=O)c3ccc4ccccc4c3)c2c1,5.481486060122113
COc1ccc2nc3cc(Cl)ccc3c(NCCNC(=O)NCc3ccccc3)c2c1,4.714442690992226
COc1ccc2nc3cc(Cl)ccc3c(NCCNS(=O)(=O)c3ccc4ccccc4c3)c2c1,5.229147988357856
COc1cccc(-c2ccc(-c3ccccc3)o2)c1,5.050609993355088
COc1cccc(/C(C)=N/N=C(/N)S)c1,4.132536532942796
COc1cccc(/C=C(\CC(=O)O)c2nc3ccccc3s2)c1,3.508638306165728
COc1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](CO)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,4.920818753952375
COc1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1,5.301029995663981
COc1cccc(C(=O)N[C@@H]2[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)O[C@H]3O[C@@H]([n+]4ccc(C(N)=O)cc4)[C@H](O)[C@@H]3O)O[C@H]2n2cnc3c(NCc4cccc5ccccc45)ncnc32)c1.[Cl-],7.0
COc1cccc(CN2C(=O)C(=O)c3cc(C)ccc32)c1,5.698970004336019
COc1cccc(CN2C(=O)C(=O)c3cc(Cl)ccc32)c1,5.0
COc1cccc(N2CCN(c3cnc(N)nc3N)CC2)c1,7.540607512240769
COc1cccc2cc(C(=O)n3ccc(C)n3)c(=O)oc12,3.9477564443438022
COc1ccccc1-c1ccc(/C=N/N=C(/N)S)o1,6.552841968657781
COc1ccccc1/C=N/Nc1nc(C)cc(C(F)(F)F)n1,3.823908740944319
COc1nncc(-c2cnnc(SC)n2)n1,4.568636235841013
CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](CC(Cl)Cl)C(=O)N[C@H](C#N)Cc3ccccc3)C(F)(F)F)cc2)cc1,10.0
CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](CC3CC3)C(=O)N[C@H](C#N)Cc3ccccc3)C(F)(F)F)cc2)cc1,7.795880017344075
CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@@H](Cc3ccccc3)C(=O)N[C@H](C#N)Cc3ccccc3)C(F)(F)F)cc2)cc1,8.154901959985743
CS(=O)(=O)c1ccc(-c2ccc([C@H](N[C@H](C(=O)N[C@H](C#N)Cc3ccccc3)C3CC3)C(F)(F)F)cc2)cc1,8.154901959985743
CS(=O)(=O)c1sc(C(=O)NC(=S)Nc2ccc(OC(F)(F)F)cc2)c2ccccc12,5.161150909262744
CS/C(S)=N/N=C(\C)c1cccc(Br)c1,4.698970004336019
CSc1ccc(/C=N/NC(=O)c2cccc(C)c2O)s1,5.0
CSc1cccc(NC(=O)Nc2sc3ccccc3c2Cl)c1,5.0
CSc1nc2cc(Cl)c(Oc3cccc(Cl)c3Cl)cc2[nH]1,4.261439372640169
CSc1nncc(-c2ccccc2)n1,4.0
CSc1nncc(-c2cnc(SC)c3c2CCCC3)n1,4.0
CSc1noc(-c2ccc(S(=O)(=O)NCc3ccccc3)s2)c1C#N,5.366531544420414
C[C@@](NCc1ccc2ncsc2c1)(c1cn(C(CCS(C)(=O)=O)C(=O)COc2c(F)c(F)cc(F)c2F)nn1)C1CCCC1,7.602059991327962
C[C@@](NCc1ccc2occc2c1)(c1cn(C(CCS(C)(=O)=O)C(=O)COc2c(F)c(F)cc(F)c2F)nn1)C1CCCC1,6.102372908709558
C[C@H](NC(P(=O)(O)O)P(=O)(O)O)c1cccc2ccccc12,3.5214393741071595
C[C@H]1[C@H]2C=C[C@@H]1[C@@H](C(=O)O)[C@@H]2c1c2ccc(=O)c(O)c-2oc2c(O)c(O)ccc12,4.184531940467904
C[N+](C)(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21.[I-],4.552841968657781
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)C(c1ccccc1)c1ccccc1,5.920818753952375
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)CC(=O)C12CC3CC(CC(C3)C1)C2,4.892790030352131
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)CC1CCCCC1,4.978810700930062
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1c(F)c(F)c(F)c(F)c1F,5.0
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(Br)cc1,4.924453038607469
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(Cl)c(Cl)c1,6.107905397309519
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(Cl)cc1,4.896196279044043
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc(OCc2ccccc2)cc1,4.982966660701219
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccc([N+](=O)[O-])cc1.[Cl-],4.747146969020107
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1cccc(Cl)c1,5.180456064458132
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)Cc1ccccc1,5.095825631715837
C[N+](C)(CCCN1c2ccccc2Sc2ccc(Cl)cc21)c1ccc2ccccc2c1,5.031517051446065
C[N+]1(C)CCCC2c3ccccc3Sc3ccc(Cl)cc3C21,4.1232050237993
C[N+]1(Cc2ccccc2)CCC(/N=C/C2C(=O)NC(=O)N(C3CCCCC3)C2=O)CC1,4.3448615651886175
C[n+]1nn(-c2ccc(-c3nc(CCc4ccc(-c5ccccc5)cc4)cs3)c(OCCN3CCNC3=O)c2)cc1CCCCN.O=C(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F,5.036212172654444
C[n+]1nn(-c2ccc(-c3nc(CCc4ccc5ccccc5c4)cs3)c(OCCN3CCNC3=O)c2)cc1CCCCN.O=C(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F,5.036212172654444
C[n+]1nn(-c2ccc(-c3nc(CCc4ccccc4)cs3)c(OCCN3CCNC3=O)c2)cc1CCCCN.O=C(O)C(F)(F)F.O=S(=O)([O-])C(F)(F)F,4.314258261397736
Cc1c(/C=N/NC(=O)c2ccc([N+](=O)[O-])cc2)no[n+]1[O-],4.950781977329818
Cc1c(C)c2c(c(C)c1OC(=O)c1cccnc1)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,3.703356966489771
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,3.682258126592544
Cc1cc(-c2cccc(CC(O)(P(=O)(O)O)P(=O)(O)O)c2)c(F)cc1F,5.640082036340232
Cc1cc(=O)oc2cc(OCC#N)ccc12,4.0713337517843655
Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,4.548455006504028
Cc1cc(C(=O)C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)ccc1Cl,5.0655015487564325
Cc1cc(C(=O)NCC(=O)OC(C(=O)Nc2cc(C(F)(F)F)ccc2Cl)c2ccccc2)ccc1[N+](=O)[O-],6.3979400086720375
Cc1cc(C(F)(F)F)nc(N/N=C/c2ccc(Cl)cc2)n1,4.0
Cc1cc(C(F)(F)F)nc(N/N=C/c2ccccc2C)n1,4.0
Cc1cc(C)c2[nH]c(O)c(/N=N/C(=N)S)c2c1,4.795880017344075
Cc1cc(C)c2c(C)nc(Nc3nc(C)cc(C)n3)nc2c1,4.0
Cc1cc(C)c2c(c1)C(=O)C(=O)N2,5.0
Cc1cc(C)c2nc(NC(=N)N)nc(C)c2c1,4.0
Cc1cc(C)c2nc(Nc3nc(C)c(C)c(O)n3)nc(C)c2c1,4.0
Cc1cc(Cl)cc2c(/N=N/C(=N)S)c(O)[nH]c12,4.978810700930062
Cc1cc(N(C)S(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,5.686132779630847
Cc1cc(NC(=O)COC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)c2ccc(F)cc2)no1,5.522878745280337
Cc1cc(NC(=O)COC(=O)C(Cc2ccccc2)NC(=O)c2ccco2)no1,4.42021640338319
Cc1cc(NC(=O)Cc2cccs2)no1,4.372363747448347
Cc1cc(NC(=O)c2cc(CC(C)C)on2)no1,4.0713337517843655
Cc1cc(NC(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,4.2441251443275085
Cc1cc(NC(=O)c2csc(NC(=O)Cc3ccc(Cl)c(Cl)c3)n2)no1,4.2441251443275085
Cc1cc(NC(=O)c2nnc(-c3ccccc3N)o2)n[nH]1,4.958607314841775
Cc1cc(NS(=O)(=O)C2CCN(C(=O)Cc3ccc(Cl)c(Cl)c3)CC2)no1,4.886056647693163
Cc1cc(NS(=O)(=O)CCNC(=O)Cc2ccc(Cl)c(Cl)c2)no1,4.787812395596042
